work_id,batch_id,class,mod_key,mod_name,plugin,plugin_path,formid,editor_id
JOJ-C-Lucien-018,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,60FE03:Lucien.esp,JRLucienRiding
JOJ-C-Lucien-019,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,3F16E1:Lucien.esp,JRLucienReading
JOJ-C-Lucien-020,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,0987A1:Lucien.esp,JRLucienDragon
JOJ-C-Lucien-021,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,005903:Lucien.esp,JRLucienIntro
JOJ-C-Lucien-022,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,1171E9:Lucien.esp,JRLucienPaarthurnax
JOJ-C-Lucien-023,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,307F82:Lucien.esp,JRLucienMG
JOJ-C-Lucien-024,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,31C8B7:Lucien.esp,JRLucienPlayerName
JOJ-C-Lucien-025,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,0476B7:Lucien.esp,JRLucienFetchDragonBone
JOJ-C-Lucien-026,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,25DFEB:Lucien.esp,JRLucienCelia
JOJ-C-Lucien-027,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,00591E:Lucien.esp,JRLucienFollower
JOJ-C-Lucien-028,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,79B612:Lucien.esp,JRLucienOctavius
JOJ-C-Lucien-029,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,4E9CB9:Lucien.esp,JRLucienMapMarker
JOJ-C-Lucien-030,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,50D4A6:Lucien.esp,JRLucienAnnaNPCS
JOJ-C-Lucien-031,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,45BE96:Lucien.esp,JRLucienWinterhold
JOJ-C-Lucien-032,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,42E483:Lucien.esp,JRLucienSofia
JOJ-C-Lucien-033,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,62424C:Lucien.esp,JRLucienGetHorseQuest
JOJ-C-Lucien-034,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,0518C3:Lucien.esp,JRLucienLydia
JOJ-C-Lucien-035,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,42E41E:Lucien.esp,JRLucienHoth
JOJ-C-Lucien-036,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,32BC44:Lucien.esp,JRLucienModHandler
JOJ-C-Lucien-037,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,42E484:Lucien.esp,JRLucienVilja
JOJ-C-Lucien-038,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,13FA47:Lucien.esp,JRLucienInigo
JOJ-C-Lucien-039,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,06ADF2:Lucien.esp,JRLucienTraining
JOJ-C-Lucien-040,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,326B34:Lucien.esp,JRLucienMCM
JOJ-C-Lucien-041,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,2AC057:Lucien.esp,JRLucienDB
JOJ-C-Lucien-042,B05,C,Lucien,Lucien,Lucien.esp,D:\Wabbajack\modlists\JoJ\mods\Lucien - Immersive Fully Voiced Male Follower\Lucien.esp,8C19EF:Lucien.esp,JRLucienBardsCollege
JOJ-C-Remiel-001,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,0D0356:HLIORemi.esp,HLIORemiAlchemist
JOJ-C-Remiel-002,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,0E4852:HLIORemi.esp,HLIOStartingQuest
JOJ-C-Remiel-003,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,3262FF:HLIORemi.esp,HLIORemiRomance
JOJ-C-Remiel-004,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,61EF43:HLIORemi.esp,HLIOLockpickOverhaul
JOJ-C-Remiel-005,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,283FA3:HLIORemi.esp,HLIOSeranaPotions
JOJ-C-Remiel-006,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,2985FD:HLIORemi.esp,HLIOStew
JOJ-C-Remiel-007,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,B315CF:HLIORemi.esp,HLIONames
JOJ-C-Remiel-008,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,586F2D:HLIORemi.esp,HLIOZoraRumarinBanter
JOJ-C-Remiel-009,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,8E591F:HLIORemi.esp,HLIORemiDebug
JOJ-C-Remiel-010,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,46FA55:HLIORemi.esp,HLIOMQ1
JOJ-C-Remiel-011,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,4605D6:HLIORemi.esp,HLIOKhashBanter
JOJ-C-Remiel-012,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,76E49B:HLIORemi.esp,HLIOMQ1Reward
JOJ-C-Remiel-013,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,57CB7D:HLIORemi.esp,HLIORedcapBanter
JOJ-C-Remiel-014,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,8486EB:HLIORemi.esp,HLIORPLantern
JOJ-C-Remiel-015,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,22DCD3:HLIORemi.esp,HLIORPCrossbow
JOJ-C-Remiel-016,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,0DA59D:HLIORemi.esp,HLIORemiMainQuest02
JOJ-C-Remiel-017,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,29347C:HLIORemi.esp,HLIOAelaLessons
JOJ-C-Remiel-018,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,5FB7EB:HLIORemi.esp,HLIOQuestCommentaryPart2
JOJ-C-Remiel-019,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,84D876:HLIORemi.esp,HLIOLanternUse
JOJ-C-Remiel-020,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,36D236:HLIORemi.esp,HLIOKidBanterChecker
JOJ-C-Remiel-021,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,2ACA37:HLIORemi.esp,HLIOHugDialogueQuest
JOJ-C-Remiel-022,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,08E59F:HLIORemi.esp,HLIOScrapUpgrades
JOJ-C-Remiel-023,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,903F68:HLIORemi.esp,HLIOTasteofDeath
JOJ-C-Remiel-024,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,3211E5:HLIORemi.esp,HLIORemiMarriage
JOJ-C-Remiel-025,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,94AE12:HLIORemi.esp,HLIOHOD
JOJ-C-Remiel-026,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,6EF571:HLIORemi.esp,HLIOGoreBanter
JOJ-C-Remiel-027,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,810A97:HLIORemi.esp,HLIO3DNPCGroupBanter
JOJ-C-Remiel-028,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,4BBD0C:HLIORemi.esp,HLIOStayHomeRemi
JOJ-C-Remiel-029,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,596363:HLIORemi.esp,HLIODumacFollow
JOJ-C-Remiel-030,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,5B9AA6:HLIORemi.esp,HLIOAutomatonDisable
JOJ-C-Remiel-031,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,135A2A:HLIORemi.esp,HLIOHealingSpells
JOJ-C-Remiel-032,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,3867F8:HLIORemi.esp,HLIOAuriBanter
JOJ-C-Remiel-033,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,600909:HLIORemi.esp,HLIODA14Scenes
JOJ-C-Remiel-034,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,27EE99:HLIORemi.esp,HLIOTeldrynRelationship
JOJ-C-Remiel-035,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,108071:HLIORemi.esp,HLIORemiRegard
JOJ-C-Remiel-036,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,62E259:HLIORemi.esp,HLIOADQuest
JOJ-C-Remiel-037,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,559230:HLIORemi.esp,HLIORumarinBanter
JOJ-C-Remiel-038,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,909091:HLIORemi.esp,HLIOVampirism
JOJ-C-Remiel-039,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,0DA575:HLIORemi.esp,HLIORemiFamily
JOJ-C-Remiel-040,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,8E081E:HLIORemi.esp,HLIOAutoHorse
JOJ-C-Remiel-041,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,66AED8:HLIORemi.esp,HLIOIdlesPart2
JOJ-C-Remiel-042,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,18BBC4:HLIORemi.esp,HLIORemiMarker
JOJ-C-Remiel-043,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,59B47F:HLIORemi.esp,HLIOChaurusPieQuest
JOJ-C-Remiel-044,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,8109ED:HLIORemi.esp,HLIOAnumLaBanter
JOJ-C-Remiel-045,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,6A304E:HLIORemi.esp,HLIOArkngchalManager
JOJ-C-Remiel-046,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,9318A5:HLIORemi.esp,HLIOCidhnaMineCommentary
JOJ-C-Remiel-047,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,9BA4FD:HLIORemi.esp,HLIOValBanter
JOJ-C-Remiel-048,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,237EE7:HLIORemi.esp,HLIORPLock
JOJ-C-Remiel-049,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,2B1B38:HLIORemi.esp,HLIOModChecker
JOJ-C-Remiel-050,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,581CE2:HLIORemi.esp,HLIOZoraBanter
JOJ-C-Remiel-051,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,014C11:HLIORemi.esp,HLIORemiFollower
JOJ-C-Remiel-052,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,87B1E0:HLIORemi.esp,HLIORelaxConvos
JOJ-C-Remiel-053,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,7F748F:HLIORemi.esp,HLIOMQ1RewardManager
JOJ-C-Remiel-054,B05,C,Remiel,Remiel,HLIORemi.esp,D:\Wabbajack\modlists\JoJ\mods\Remiel-Custom Voiced Follower\HLIORemi.esp,8ADC8B:HLIORemi.esp,HLIOYazakhBanter
JOJ-C-Sachil-001,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,91CCCA:SU04SachilFollower.esp,SU04SachilFollower_A3_Sleeping
JOJ-C-Sachil-002,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,66691B:SU04SachilFollower.esp,SU04SachilFollower_A2_PlayerKnowledge
JOJ-C-Sachil-003,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,88ECEE:SU04SachilFollower.esp,SU04SachilFollower_A8_FreeSlot
JOJ-C-Sachil-004,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,86B5D8:SU04SachilFollower.esp,SU04SachilFollower_D1_BeforeTheGuard
JOJ-C-Sachil-005,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,8613B2:SU04SachilFollower.esp,SU04SachilFollower_D2_AfterTheGuard
JOJ-C-Sachil-006,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,8060BC:SU04SachilFollower.esp,SU04SachilFollower_C2_IntroVamp
JOJ-C-Sachil-007,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,7E7A7A:SU04SachilFollower.esp,SU04SachilFollower_C3_Intro_Thalmor
JOJ-C-Sachil-008,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,ABC47E:SU04SachilFollower.esp,SU04SachilFollower_X1_Courier
JOJ-C-Sachil-009,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,92BFD9:SU04SachilFollower.esp,SU04SachilFollower_Q1_MainQuest
JOJ-C-Sachil-010,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,92BFDB:SU04SachilFollower.esp,SU04SachilFollower_Q3_DawnguardQuest
JOJ-C-Sachil-011,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,AC1591:SU04SachilFollower.esp,SU04SachilFollower_E3_Ambushes
JOJ-C-Sachil-012,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,92BFDA:SU04SachilFollower.esp,SU04SachilFollower_Q2_DragonbornQuest
JOJ-C-Sachil-013,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,C00BF6:SU04SachilFollower.esp,SU04SachilFollower_X1_Courier_Marilyn
JOJ-C-Sachil-014,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,9E2544:SU04SachilFollower.esp,SU04SachilFollower_B5_Children
JOJ-C-Sachil-015,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,9E2508:SU04SachilFollower.esp,SU04SachilFollower_B4_SachilComments
JOJ-C-Sachil-016,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,D0D855:SU04SachilFollower.esp,SU04SachilFollower_E5_Aydith
JOJ-C-Sachil-017,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,A7F6BD:SU04SachilFollower.esp,SU04SachilFollower_B6_Romance
JOJ-C-Sachil-018,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,E3DF2D:SU04SachilFollower.esp,SU04SachilFollower_Q6_ThievesGuild
JOJ-C-Sachil-019,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,CD08D4:SU04SachilFollower.esp,SU04SachilFollower_B6_RomancePicnic
JOJ-C-Sachil-020,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,B2BF5C:SU04SachilFollower.esp,SU04SachilFollower_Z2_Dutomeri
JOJ-C-Sachil-021,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,B31098:SU04SachilFollower.esp,SU04SachilFollower_E5_SmeltDoor
JOJ-C-Sachil-022,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,B4F743:SU04SachilFollower.esp,SU04SachilFollower_B8_Marriage
JOJ-C-Sachil-023,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,BEC7EB:SU04SachilFollower.esp,SU04SachilFollower_X1_Courier_Ketud
JOJ-C-Sachil-024,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,A98CB4:SU04SachilFollower.esp,SU04SachilFollower_B7_FreeSlot
JOJ-C-Sachil-025,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,9310FE:SU04SachilFollower.esp,SU04SachilFollower_B3_Home
JOJ-C-Sachil-026,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,C0AE1A:SU04SachilFollower.esp,SU04SachilFollower_X1_Courier_Tanan
JOJ-C-Sachil-027,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,C4292A:SU04SachilFollower.esp,SU04SachilFollower_Q9_Locations
JOJ-C-Sachil-028,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,C4CB2E:SU04SachilFollower.esp,SU04SachilFollower_B9_Burglary
JOJ-C-Sachil-029,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,5BF6EC:SU04SachilFollower.esp,SU04SachilFollower_A4_Factions
JOJ-C-Sachil-030,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,D4A754:SU04SachilFollower.esp,SU04SachilFollower_Q4_Daedric
JOJ-C-Sachil-031,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,E33CC4:SU04SachilFollower.esp,SU04SachilFollower_E6_Erenur
JOJ-C-Sachil-032,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,E33CC0:SU04SachilFollower.esp,SU04SachilFollower_A0_StartBook
JOJ-C-Sachil-033,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,89E01F:SU04SachilFollower.esp,SU04SachilFollower_B2_RandomInteractions
JOJ-C-Sachil-034,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,B03462:SU04SachilFollower.esp,SU04SachilFollower_E4_ReturnFromHammerfell
JOJ-C-Sachil-035,B06,C,Sachil,Sa'chil,SU04SachilFollower.esp,D:\Wabbajack\modlists\JoJ\mods\Sa'chil - Custom Voiced Khajiit Follower\SU04SachilFollower.esp,281085:SU04SachilFollower.esp,SU04SachilFollower_B1_Questions
